MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
-0.6,3,2.857142857142857,-0.06978754940711462,1,0,3,0,4,0,11,2,2,0,2,0.5,0.0,0.6521739130434783,0.24324324324324326,1,1,12,13,2,0.0,2,4,2,0,3,3,5,-0.5384345384345385,5,0.0,1.8504273504273505,1.1313432835820896,1,0,1,4,0.9288168875797742,0.0,0.0,0.14831981460023175,0.0,0.0,0.0,0.0,0.0,0.0,2,0.5,6,-1.0,-1,1,0.5609756097560976,0,0.0,0.38509316770186336,4,4,2,0.5952380952380952,1.838235294117647,0.0,0.0,0.0,0.0,0.0,-0.6666666666666666,1.0,8,4,12.211065162153215
-0.6,3,3.380952380952381,2.386240118577075,1,3,3,0,0,0,8,2,2,0,2,-1.0,0.0,-0.4782608695652174,-1.162162162162162,1,1,12,13,2,0.0,3,4,1,3,3,3,3,-0.36995436995437,5,0.0,0.45555555555555555,-0.2537313432835821,1,0,1,4,-0.4378988708885616,0.0,0.0,-0.9269988412514485,0.0,0.0,-1.0,0.0,-1.0,0.0,3,-1.0,6,-1.0,-1,5,-0.7073170731707317,2,0.0,-0.33126293995859213,4,4,2,0.0,-0.36764705882352944,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8,4,11.856522261533737
-0.6,3,1.8095238095238095,1.228137351778656,1,3,3,0,4,0,16,2,2,0,2,1.5,0.0,0.717391304347826,0.35135135135135137,1,1,5,5,1,1.8975903614457832,0,4,2,0,3,1,5,-0.5384345384345385,5,0.0,2.809401709401709,2.2477611940298505,1,0,1,4,2.030436917034855,0.0,0.0,1.015063731170336,0.0,0.0,0.0,1.0,0.0,0.0,0,1.0,6,0.0,0,1,0.6585365853658537,0,1.0,1.0434782608695652,4,4,2,0.7380952380952381,1.0735294117647058,0.0,0.0,142.0,0.0,0.0,-0.3333333333333333,-0.5,6,5,12.936754021718041
0.2,3,0.6666666666666666,0.13006422924901187,1,3,3,0,4,0,4,2,2,0,5,0.5,0.0,0.08695652173913043,-0.4594594594594595,3,1,9,10,1,1.8012048192771084,3,4,1,2,3,3,1,0.011934011934011933,5,0.0,0.4965811965811966,0.3353233830845771,1,0,1,4,0.13549337260677466,1.1895604395604396,0.0,0.8621089223638471,0.0,0.0,0.0,1.0,1.0,0.0,3,1.0,6,0.0,4,1,-0.07317073170731707,0,0.0,0.10351966873706005,4,4,2,1.7142857142857142,1.3529411764705883,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,8,4,12.165255859329688
0.2,3,0.6190476190476191,0.44676383399209485,1,3,3,0,4,0,20,2,2,0,5,0.5,1.0,0.34782608695652173,-0.13513513513513514,1,1,9,10,1,2.0481927710843375,2,4,1,2,3,0,2,0.05265005265005265,5,0.0,-0.1564102564102564,-0.36716417910447763,1,2,1,4,0.17280314187530682,1.1085164835164836,0.0,0.8003089996137505,0.0,0.0,0.0,1.0,0.0,0.0,2,0.5,6,0.0,4,1,0.21951219512195122,0,0.0,0.39337474120082816,4,4,2,0.0,0.8676470588235294,0.0,196.0,0.0,0.0,0.0,-1.6666666666666667,-0.5,8,4,12.339295865674435
-0.6,1,-0.42857142857142855,-0.5628705533596838,1,3,3,0,4,0,21,2,2,0,2,0.0,0.0,0.717391304347826,0.32432432432432434,1,1,12,13,3,0.40963855421686746,2,4,2,2,3,3,2,0.7321867321867321,5,0.0,-0.20598290598290597,0.5383084577114428,1,2,1,4,0.3436426116838488,0.0,0.0,-0.3120896098879876,0.0,0.0,0.0,0.0,-1.0,0.0,2,-0.5,6,-1.0,-1,1,0.6341463414634146,0,0.0,0.38095238095238093,4,4,2,0.0,1.3970588235294117,0.0,0.0,0.0,0.0,0.0,-0.3333333333333333,-1.0,6,5,12.128116509451258
1.4,3,-1.6666666666666667,-1.0907855731225296,1,3,3,0,4,0,16,2,2,3,2,0.5,0.0,0.7391304347826086,0.3783783783783784,1,1,12,13,3,1.0,2,4,2,2,3,3,2,0.7307827307827308,5,0.0,-0.11538461538461539,0.6417910447761194,1,0,1,4,0.44575355915562104,0.0,0.0,-0.23174971031286212,1.0,0.0,0.0,0.0,-1.0,0.0,2,0.0,6,0.0,2,1,0.6829268292682927,1,0.0,0.6045548654244306,4,4,2,1.0238095238095237,0.5441176470588235,0.0,0.0,0.0,0.0,0.0,-0.6666666666666666,0.5,5,4,12.242891437918386
-0.6,3,0.23809523809523808,0.032979249011857704,1,3,3,0,4,0,21,1,2,0,2,1.0,0.0,0.7608695652173914,0.40540540540540543,1,1,12,13,3,0.43373493975903615,2,4,2,2,3,3,5,-0.5384345384345385,5,0.0,1.6931623931623931,0.9482587064676616,1,0,1,4,0.748159057437408,0.0,0.0,0.006179992275009656,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,6,0.0,2,1,0.6829268292682927,0,1.0,1.730848861283644,4,4,2,1.25,1.838235294117647,0.0,0.0,0.0,0.0,0.0,2.0,0.5,6,5,12.407383590534293
1.4,3,-0.9047619047619048,-0.3622776679841897,1,3,3,0,4,0,20,2,2,4,2,0.0,0.0,0.41304347826086957,-0.05405405405405406,1,1,9,7,2,0.0,2,4,2,2,3,3,2,0.06528606528606529,5,0.0,1.141025641025641,1.1611940298507464,1,2,1,4,0.958271968581247,0.0,0.0,0.17149478563151796,1.0,0.0,0.0,0.0,-1.0,0.0,2,-0.5,6,-1.0,-1,1,0.2926829268292683,1,0.0,0.2028985507246377,4,4,2,0.0,-0.36764705882352944,52.0,0.0,0.0,0.0,0.0,0.3333333333333333,-0.5,8,4,12.09626335986454
2.2,1,-1.619047619047619,-1.2913784584980237,1,0,3,0,4,0,21,2,2,4,5,0.5,0.0,0.717391304347826,0.35135135135135137,1,1,8,8,2,0.0,2,4,2,2,3,3,5,-0.5384345384345385,5,0.0,0.25213675213675213,-0.7293532338308458,1,0,1,4,-0.9072164948453608,0.8585164835164835,0.0,-0.3306295867130166,0.0,0.0,0.0,1.0,-1.0,0.0,2,-0.5,6,-1.0,-1,5,0.6341463414634146,1,0.0,0.19875776397515527,4,4,2,0.0,0.4264705882352941,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,6,5,12.011886987792716
0.0,3,0.38095238095238093,0.07596343873517787,1,0,0,0,4,0,12,2,2,0,0,0.0,2.0,-0.2391304347826087,-0.35135135135135137,1,1,13,14,2,0.0,3,4,1,3,3,3,4,0.303966303966304,5,0.0,-0.2829059829059829,-0.1582089552238806,1,4,1,4,-0.0039273441335297005,0.8914835164835165,0.0,0.4171494785631518,0.0,0.0,-1.0,1.0,0.0,0.0,2,0.5,6,0.0,2,1,-0.43902439024390244,1,0.0,-0.16563146997929606,4,4,2,0.0,-0.36764705882352944,0.0,0.0,128.0,0.0,0.0,0.0,-1.0,8,4,11.976665770490767
-0.6,3,0.049998017525078375,-0.33436264822134387,1,0,3,0,0,0,12,2,2,0,2,-1.0,-1.0,-0.043478260869565216,-0.6216216216216216,1,1,6,6,2,0.0,3,4,1,3,3,3,1,0.3236223236223236,5,0.0,-0.39914529914529917,-0.2656716417910448,1,4,1,4,-0.4496809032891507,0.0,0.0,-0.936268829663963,0.0,0.0,-1.0,0.0,0.0,0.0,3,-0.5,6,-1.0,-1,-1,-0.03643502714940131,-1,-2.0,-1.9875776397515528,-1,-1,2,0.0,-0.36764705882352944,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,8,4,11.385103457032141
-0.6,3,0.049998017525078375,0.08411561264822134,1,0,3,0,4,0,19,2,2,0,2,-0.5,0.0,-0.13043478260869565,-0.7297297297297297,1,1,8,8,1,0.18674698795180722,3,2,1,3,3,3,1,0.09336609336609336,5,0.0,-0.07777777777777778,-0.21791044776119403,1,4,1,4,-0.36720667648502703,0.0,0.0,-0.8713789107763615,0.0,0.0,-1.0,0.0,0.0,0.0,3,-0.5,6,-1.0,-1,5,-0.24390243902439024,2,-1.0,-0.8281573498964804,4,4,2,0.0,-0.36764705882352944,0.0,0.0,0.0,0.0,0.0,-1.3333333333333333,1.0,8,4,11.711784520403112
0.4,3,-0.42857142857142855,-0.18490612648221344,1,3,3,0,4,0,3,6,2,0,5,0.0,2.0,-1.2608695652173914,0.24324324324324326,1,1,13,14,2,0.0,3,4,0,3,3,3,5,-0.5384345384345385,5,0.0,0.3769230769230769,-0.5840796019900497,1,0,1,0,-0.7638684339715267,0.9587912087912088,0.0,-0.10505986867516416,0.0,0.0,-1.0,0.0,0.0,0.0,3,0.5,6,-1.0,-1,5,0.5609756097560976,2,-1.0,-0.39751552795031053,4,4,2,0.0,-0.36764705882352944,0.0,0.0,259.0,0.0,0.0,0.3333333333333333,-0.5,8,4,11.941950837487406
0.2,3,2.4285714285714284,1.514945652173913,1,3,3,0,4,0,5,2,2,0,5,1.0,0.0,0.717391304347826,0.32432432432432434,1,1,12,13,2,0.0,2,4,2,2,3,0,5,-0.5384345384345385,5,0.0,1.028205128205128,0.17412935323383086,1,0,1,4,-0.015709376534118802,1.1538461538461537,0.0,0.7029741212823484,0.0,0.0,0.0,1.0,0.0,0.0,2,1.0,6,0.0,2,1,0.6341463414634146,1,0.0,0.8488612836438924,2,4,2,0.0,0.38235294117647056,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,-1.0,6,5,12.359784657728284
2.8,3,-0.6666666666666666,-0.9366353754940712,1,3,0,0,4,0,18,2,2,1,5,-0.5,1.0,-1.326086956521739,0.16216216216216217,1,1,12,13,2,0.0,3,1,2,3,0,3,4,-0.2435942435942436,5,0.0,0.1581196581196581,-0.4208955223880597,1,0,0,4,-0.2965144820814924,1.0714285714285714,0.0,0.38933951332560834,1.0,0.0,0.0,0.0,3.0,0.0,1,1.5,6,-1.0,-1,-1,-0.03643502714940131,-1,-2.0,-1.9875776397515528,-1,-1,0,0.0,2.338235294117647,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,8,4,11.819681958463892
0.0,3,-0.42857142857142855,0.47690217391304346,1,3,3,0,4,0,7,2,2,0,0,-0.5,-1.0,-0.5217391304347826,0.3783783783783784,1,1,13,14,2,0.0,3,4,1,3,3,3,3,-0.12846612846612845,5,0.0,-0.002564102564102564,-0.44477611940298506,1,2,1,4,0.11978399607265587,0.7802197802197802,0.0,0.38933951332560834,0.0,0.0,-1.0,1.0,0.0,0.0,3,1.0,3,0.0,2,1,-0.7560975609756098,2,-1.0,-0.8240165631469979,4,4,2,0.0,-0.36764705882352944,0.0,0.0,160.0,0.0,0.0,-1.6666666666666667,0.5,8,4,11.782960235741939
0.2,3,0.049998017525078375,1.7738389328063242,1,0,3,0,0,0,14,3,2,0,5,0.5,2.0,0.08695652173913043,0.0,1,1,9,10,1,0.20481927710843373,3,4,1,3,3,3,0,0.5777465777465778,5,0.0,-0.8162393162393162,-0.39104477611940297,1,1,1,4,0.748159057437408,1.092032967032967,0.0,1.2344534569331789,1.0,0.0,0.0,1.0,0.0,0.0,2,1.5,6,0.0,4,1,-0.07317073170731707,0,0.0,0.2443064182194617,4,4,2,0.0,3.3088235294117645,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,8,4,12.367345048436391
-0.6,3,0.5238095238095238,0.030014822134387352,1,3,3,0,4,0,12,2,2,0,2,0.0,0.0,-0.43478260869565216,-1.1081081081081081,3,1,6,6,3,1.4337349397590362,3,4,1,3,3,3,2,1.2657072657072657,5,0.0,-0.5923076923076923,0.844776119402985,1,4,1,4,1.0937653411880217,0.0,0.0,0.27809965237543455,1.0,0.0,-1.0,0.0,0.0,0.0,3,0.5,6,1.0,2,1,-0.6585365853658537,0,0.0,-0.2567287784679089,4,4,2,0.6547619047619048,-0.36764705882352944,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,0.5,8,4,12.025755079404917
0.6,3,-1.5238095238095237,-0.38080533596837945,1,0,3,0,1,0,11,2,2,0,7,0.0,1.0,0.2391304347826087,-0.2702702702702703,1,1,6,6,2,0.0,3,4,1,3,3,0,2,0.6114426114426115,5,0.0,-0.5017094017094017,0.022885572139303482,1,4,1,4,-0.16494845360824742,0.0,0.0,-0.7122441096948628,1.0,0.0,-1.0,0.0,0.0,0.0,3,0.0,6,-1.0,-1,5,0.0975609756097561,2,0.0,0.4472049689440994,4,4,2,0.7142857142857143,-0.36764705882352944,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,8,4,11.86710429621008
0.0,4,0.2857142857142857,1.0453310276679841,1,3,3,0,4,0,9,2,2,0,0,-0.5,0.0,-0.5,-1.1891891891891893,1,1,13,14,2,0.0,3,4,1,3,3,3,1,0.05124605124605124,5,0.0,0.021367521367521368,-0.16218905472636816,1,4,1,0,-0.3475699558173785,0.8901098901098901,0.0,0.14522981846272692,0.0,0.0,-1.0,1.0,1.0,0.0,3,0.0,6,-1.0,-1,1,-0.7317073170731707,2,-1.0,-0.8198757763975155,4,4,2,1.7202380952380953,-0.36764705882352944,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,8,4,11.931642378754141
0.2,1,-0.14285714285714285,-0.5137104743083004,1,0,3,0,4,0,21,2,2,0,5,0.5,0.0,0.5217391304347826,0.10810810810810811,3,1,12,13,1,9.63855421686747,2,4,2,2,3,3,1,0.3727623727623728,5,0.0,-0.258974358974359,-0.03283582089552239,1,0,1,4,-0.21993127147766323,1.3392857142857142,0.0,0.7508690614136733,0.0,0.0,0.0,1.0,0.0,0.0,2,0.5,6,0.0,4,5,0.4146341463414634,1,0.0,0.39751552795031053,4,4,2,0.0,-0.22058823529411764,0.0,0.0,198.0,0.0,0.0,0.0,-0.5,8,4,12.384223015005313
0.2,3,1.0,0.5487895256916996,1,3,3,0,4,0,14,2,2,0,5,0.0,1.0,-0.10869565217391304,-0.7027027027027027,4,1,6,1,1,2.1987951807228914,2,4,1,3,3,3,0,0.000702000702000702,4,175.0,-0.5717948717948718,-0.5761194029850746,1,2,1,4,-0.09032891507118311,0.9642857142857143,0.0,0.43105446118192353,0.0,1.0,-1.0,2.0,0.0,0.0,3,0.5,6,0.0,2,1,-0.2926829268292683,2,0.0,0.2443064182194617,4,4,2,1.3333333333333333,-0.36764705882352944,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,8,4,12.07254696717504
-0.6,3,0.5238095238095238,1.1169713438735178,1,3,3,0,4,0,6,2,2,0,2,0.0,3.0,-0.5,0.2702702702702703,1,1,6,6,2,0.0,3,2,1,3,3,3,5,-0.5384345384345385,5,0.0,1.0504273504273505,0.2,1,0,1,4,0.12763868433971526,0.0,0.0,-0.4820393974507532,0.0,1.0,-1.0,0.0,0.0,0.0,2,0.0,6,0.0,2,1,-0.7317073170731707,2,-1.0,-0.7453416149068323,4,4,2,0.0,0.16176470588235295,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.5,8,3,11.973516181427835
2.8,3,1.0,1.5492835968379446,1,3,3,0,0,0,6,2,2,1,2,-0.5,0.0,-0.43478260869565216,-1.1081081081081081,3,1,8,8,1,0.3373493975903614,3,4,1,3,3,2,1,0.6423306423306423,5,0.0,-0.2623931623931624,0.345273631840796,1,4,1,4,0.4889543446244477,0.0,0.0,-0.197759752800309,1.0,0.0,-1.0,0.0,-1.0,0.0,3,-0.5,6,1.0,2,1,-0.6585365853658537,2,-1.0,-0.43478260869565216,4,4,2,0.0,-0.36764705882352944,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,8,4,11.964007453736912
0.2,3,-0.14285714285714285,1.6668725296442688,1,2,3,0,4,0,5,2,2,0,5,1.0,0.0,0.5434782608695652,0.13513513513513514,1,1,12,13,2,0.0,2,4,2,2,3,3,2,-0.14391014391014392,5,0.0,0.46068376068376066,0.07263681592039802,1,0,1,4,0.24153166421207659,1.706043956043956,0.0,1.5264580919273851,0.0,0.0,0.0,1.0,1.0,0.0,2,1.5,6,0.0,4,3,0.43902439024390244,0,0.0,0.8405797101449275,4,4,2,1.2380952380952381,0.36764705882352944,0.0,0.0,0.0,0.0,0.0,-0.3333333333333333,-0.5,8,4,12.495007682693725
-0.6,3,2.3333333333333335,1.043848814229249,1,0,3,0,0,0,5,2,2,0,2,0.5,0.0,0.6086956521739131,0.21621621621621623,1,1,12,13,1,0.9036144578313253,2,4,2,2,3,3,5,-0.5384345384345385,5,0.0,1.817948717948718,1.0935323383084576,1,0,1,4,0.8915071183112421,0.0,0.0,0.11896485129393589,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,6,0.0,4,1,0.5121951219512195,1,1.0,1.5031055900621118,4,4,2,2.7857142857142856,0.8235294117647058,0.0,0.0,0.0,0.0,0.0,-1.6666666666666667,-1.0,8,4,12.230770136157428
-0.6,3,0.047619047619047616,0.07942193675889328,1,3,3,0,0,0,5,2,2,0,2,-0.5,2.0,-0.021739130434782608,-0.5945945945945946,1,1,12,13,2,0.0,3,4,2,3,3,3,0,0.7167427167427167,5,0.0,-0.8162393162393162,-0.19402985074626866,1,4,1,4,-0.3789887088856161,0.0,0.0,-0.880648899188876,1.0,0.0,-1.0,0.0,0.0,0.0,3,-0.5,6,-1.0,-1,1,-0.12195121951219512,2,0.0,0.2981366459627329,4,4,2,1.5238095238095237,-0.36764705882352944,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,-1.0,8,0,11.917730355182513
0.5,4,0.8571428571428571,2.2004693675889326,1,3,3,0,4,0,17,2,2,0,3,0.5,4.0,-2.0217391304347827,0.21621621621621623,1,1,5,5,2,0.0,3,4,0,3,3,3,5,-0.5384345384345385,5,0.0,1.6965811965811965,0.9522388059701492,1,0,1,4,1.1546391752577319,2.4972527472527473,0.0,3.1348010814986482,0.0,0.0,1.0,0.0,0.0,0.0,2,2.0,6,0.0,0,1,0.5609756097560976,2,1.0,1.6149068322981366,4,4,2,1.7976190476190477,-0.36764705882352944,0.0,0.0,0.0,0.0,0.0,-0.3333333333333333,0.0,8,4,12.59473402514672
-0.6,3,0.5238095238095238,0.22418478260869565,1,3,3,0,4,0,5,2,2,0,2,1.0,0.0,0.6739130434782609,0.2972972972972973,1,1,5,5,3,1.4819277108433735,2,4,2,2,3,3,2,1.5170235170235171,5,0.0,0.1,2.0069651741293533,1,0,1,4,1.7928325969563084,0.0,0.0,0.8281189648512939,1.0,0.0,0.0,0.0,0.0,0.0,2,1.0,6,-1.0,-1,1,0.5853658536585366,0,1.0,1.68944099378882,4,4,2,1.0,-0.36764705882352944,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,-0.5,8,4,12.631016799175821
0.2,3,2.238095238095238,0.9870306324110671,1,3,3,0,4,0,20,1,2,0,5,0.5,0.0,0.3695652173913043,-0.08108108108108109,1,1,6,10,1,1.4819277108433735,2,4,1,2,3,3,0,0.44436644436644435,5,0.0,-0.8162393162393162,-0.5800995024875621,1,2,1,4,0.06872852233676977,1.539835164835165,0.0,1.2035534955581306,1.0,0.0,0.0,1.0,1.0,0.0,2,1.0,6,0.0,4,1,0.24390243902439024,1,1.0,1.1014492753623188,4,4,2,0.7559523809523809,0.27941176470588236,224.0,0.0,0.0,0.0,0.0,0.0,-0.5,8,4,12.323860125621126
0.0,4,0.049998017525078375,-0.38500494071146246,1,0,3,0,4,0,9,0,2,0,0,0.0,2.0,-1.1521739130434783,-1.1891891891891893,1,1,8,8,2,0.0,3,1,1,3,3,3,5,-0.5384345384345385,5,0.0,-0.2709401709401709,-1.3383084577114428,1,4,1,0,-0.10211094747177221,0.5096153846153846,0.0,-0.08960988798764001,0.0,0.0,-1.0,0.0,0.0,0.0,1,0.0,6,-1.0,-1,-1,-0.03643502714940131,-1,-2.0,-1.9875776397515528,-1,-1,0,0.0,1.75,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,8,4,11.402005077384885
-0.4,3,0.049998017525078375,0.7073863636363636,1,0,3,0,4,0,7,2,2,0,2,-1.0,0.0,-0.717391304347826,-1.1891891891891893,1,1,12,13,2,0.0,3,4,1,3,3,3,1,-0.1705861705861706,5,0.0,0.2076923076923077,-0.25970149253731345,1,0,1,4,-0.44378988708885614,0.0,0.0,-0.9316338354577057,0.0,0.0,-1.0,0.0,-2.0,0.0,3,-1.0,6,-1.0,-1,5,-0.4634146341463415,2,0.0,0.2443064182194617,4,4,2,0.9404761904761905,-0.36764705882352944,0.0,0.0,0.0,0.0,0.0,-1.0,0.5,8,4,11.320565693461432
-0.6,3,1.0,0.7162796442687747,1,0,3,0,4,0,16,2,2,0,2,1.5,0.0,0.6521739130434783,0.2702702702702703,1,1,12,13,2,0.0,2,4,2,0,3,1,2,1.2502632502632502,5,0.0,0.24700854700854702,1.8,1,0,1,4,1.6828669612174767,0.0,0.0,0.7415990730011588,1.0,0.0,0.0,0.0,0.0,0.0,0,1.0,6,2.0,0,1,0.5609756097560976,0,1.0,0.9440993788819876,4,4,2,1.2380952380952381,2.2058823529411766,0.0,0.0,0.0,0.0,0.0,1.6666666666666667,-1.0,8,4,12.793862088206213
0.2,3,0.049998017525078375,-0.4430583003952569,1,0,3,0,4,0,8,2,2,0,5,0.0,0.0,0.43478260869565216,0.0,1,1,6,6,1,0.6746987951807228,3,4,2,2,3,3,0,0.18883818883818884,5,0.0,-0.5102564102564102,-0.5860696517412936,1,2,1,4,-0.7658321060382917,1.1043956043956045,0.0,0.05716492854383932,0.0,0.0,0.0,1.0,0.0,0.0,2,0.0,6,0.0,4,1,0.3170731707317073,0,0.0,-0.2484472049689441,4,4,2,1.130952380952381,0.5588235294117647,0.0,0.0,0.0,0.0,0.0,-0.3333333333333333,-1.0,8,4,12.017336559562407
-0.6,3,-0.9047619047619048,-0.3652420948616601,1,3,3,0,4,0,12,2,2,0,2,0.0,1.0,-0.5434782608695652,0.21621621621621623,1,1,12,13,2,0.0,3,2,1,3,3,3,0,0.41628641628641627,5,0.0,-0.3170940170940171,-0.03880597014925373,1,0,1,4,-0.22582228767795778,0.0,0.0,-0.7601390498261877,1.0,0.0,-1.0,0.0,-1.0,0.0,3,-0.5,6,0.0,2,5,-0.7804878048780488,2,-1.0,-0.9937888198757764,4,4,2,0.0,-0.36764705882352944,0.0,0.0,0.0,0.0,0.0,-0.3333333333333333,0.5,8,4,11.790564777297387
2.8,4,-0.19047619047619047,-0.414649209486166,1,3,3,0,4,0,17,0,2,1,0,-0.5,2.0,-0.7391304347826086,-1.1891891891891893,1,1,8,8,2,0.0,3,4,1,2,3,2,4,0.1733941733941734,5,0.0,-0.32735042735042735,-0.39502487562189054,1,4,1,4,-0.5773195876288659,0.44642857142857145,0.0,-0.5345693317883352,1.0,0.0,-1.0,0.0,0.0,0.0,3,-0.5,6,0.0,2,5,-1.0,2,0.0,-0.2898550724637681,4,4,2,0.0,-0.36764705882352944,0.0,0.0,271.0,0.0,0.0,-0.3333333333333333,-1.0,8,4,11.694421681264394
-0.6,3,3.857142857142857,50.83164525691699,1,2,2,0,4,2,23,2,2,0,2,0.5,0.0,-0.17391304347826086,-0.7837837837837838,3,1,3,3,2,0.0,3,4,1,2,3,1,0,1.196911196911197,4,820.0,-0.6794871794871795,2.2776119402985073,2,4,1,4,1.863524791359843,0.0,0.0,0.8837388953263808,2.0,0.0,0.0,0.0,0.0,0.0,3,1.0,6,1.0,2,1,-0.36585365853658536,1,0.0,0.13664596273291926,4,4,2,0.0,-0.36764705882352944,0.0,0.0,0.0,0.0,0.0,0.0,0.5,8,4,12.834683971615659
0.4,4,-0.42857142857142855,0.030014822134387352,1,3,3,0,4,0,17,2,2,0,5,0.5,2.0,-1.0434782608695652,-0.10810810810810811,1,1,13,14,2,0.0,3,4,0,3,1,3,3,-0.515970515970516,5,0.0,0.4008547008547009,-0.5243781094527363,1,0,1,4,-0.5007363770250368,1.1112637362637363,0.0,0.2734646581691773,0.0,1.0,-1.0,1.0,0.0,0.0,0,0.0,6,0.0,2,5,-1.3414634146341464,2,0.0,0.2732919254658385,1,4,2,0.0,-0.36764705882352944,234.0,0.0,0.0,0.0,0.0,0.6666666666666666,-1.0,8,4,12.08954444723597
0.2,3,0.09523809523809523,-0.4158843873517787,1,0,3,0,4,0,8,2,2,0,5,0.5,0.0,0.6739130434782609,0.2972972972972973,1,1,12,13,2,0.0,2,4,2,2,3,3,2,0.05826605826605827,5,0.0,-0.3188034188034188,-0.5482587064676617,1,0,1,4,-0.7285223367697594,0.9835164835164835,0.0,-0.04943993820007725,1.0,0.0,0.0,1.0,0.0,0.0,2,0.0,6,0.0,2,1,0.5853658536585366,0,0.0,-0.19875776397515527,4,4,2,0.5952380952380952,0.38235294117647056,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.5,8,4,12.146858590895919
0.2,3,1.1904761904761905,0.8711709486166008,1,0,3,0,0,0,14,2,2,0,5,0.5,2.0,0.15217391304347827,-0.3783783783783784,1,1,5,5,1,1.6746987951807228,2,4,1,2,3,3,2,0.4331344331344331,5,0.0,-0.5547008547008547,-0.2915422885572139,1,4,1,4,0.12960235640648013,1.6483516483516483,0.0,1.3735032831208962,1.0,0.0,0.0,1.0,1.0,0.0,0,2.0,6,0.0,4,1,0.07317073170731707,1,0.0,0.016563146997929608,4,4,2,1.7142857142857142,2.5,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.5,8,4,12.468440756144114
0.2,1,0.2857142857142857,-0.11820652173913043,1,3,3,0,4,0,21,2,2,0,5,1.0,0.0,0.717391304347826,0.32432432432432434,1,1,12,13,2,0.0,2,4,2,2,3,0,5,-0.5384345384345385,5,0.0,1.0435897435897437,0.19203980099502488,1,0,1,4,0.0019636720667648502,1.1964285714285714,0.0,0.764774044032445,0.0,0.0,0.0,1.0,0.0,0.0,2,1.0,6,0.0,2,1,0.6341463414634146,1,1.0,2.256728778467909,4,4,2,1.2380952380952381,0.3088235294117647,0.0,0.0,0.0,0.0,0.0,2.0,-0.5,8,4,12.506180941677357
0.2,3,1.0,0.10412549407114624,1,3,2,0,4,1,15,2,2,0,5,0.5,0.0,0.43478260869565216,-0.02702702702702703,1,1,6,6,1,1.5421686746987953,2,4,2,2,3,1,2,0.8473148473148473,5,0.0,-0.20085470085470086,0.7074626865671642,1,0,1,4,0.5596465390279823,1.75,0.0,1.8261877172653533,1.0,0.0,0.0,1.0,1.0,0.0,2,1.5,6,0.0,4,1,0.3170731707317073,1,1.0,0.7287784679089027,4,4,2,2.0238095238095237,0.5147058823529411,144.0,0.0,0.0,0.0,0.0,-0.6666666666666666,0.5,8,4,12.468440756144114
0.6,3,0.049998017525078375,1.1453804347826086,1,3,3,0,4,0,14,2,2,0,7,0.5,0.0,0.15217391304347827,-0.3783783783783784,1,1,9,10,1,1.355421686746988,3,4,1,2,3,0,2,0.9161109161109161,5,0.0,-0.24188034188034188,0.7572139303482587,1,4,1,4,0.7560137457044673,0.0,0.0,0.012359984550019312,1.0,0.0,0.0,0.0,0.0,0.0,3,0.0,6,1.0,4,1,0.0,2,0.0,0.4472049689440994,4,4,2,1.3869047619047619,0.3382352941176471,0.0,0.0,0.0,0.0,0.0,0.0,0.5,8,4,12.141539457711714
